Sammamish	=	47.64177	-122.0804
Sandpoint	=	48.27659	-116.55325
Sandy	=	45.39734	-122.26148
Scappoose	=	45.75428	-122.8776
SeaTac	=	47.44846	-122.29217
Seaside	=	45.99316	-123.92264
Sechelt	=	49.47512	-123.75903
Sedro-Woolley	=	48.50389	-122.23611
Selah	=	46.65402	-120.53007
Sequim	=	48.07963	-123.10234
Shelton	=	47.21509	-123.10071
Sheridan	=	45.09928	-123.39483
Sherwood	=	45.35651	-122.8401
Shoreline	=	47.75565	-122.34152
Silver Firs	=	47.86602	-122.1551
Silverdale	=	47.64454	-122.69487
Silverton	=	45.00512	-122.78315
Snohomish	=	47.91288	-122.09818
Snoqualmie	=	47.52871	-121.82539
Sooke	=	48.37463	-123.72762
South Hill	=	47.14121	-122.27012
Spanaway	=	47.10399	-122.43457
Spokane	=	47.65966	-117.42908
Spokane Valley	=	47.67323	-117.23937
Springfield	=	44.04624	-123.02203
Stanwood	=	48.24121	-122.37071
Star	=	43.69211	-116.49346
Stayton	=	44.80068	-122.79453
Steilacoom	=	47.16982	-122.60263
Sudden Valley	=	48.72289	-122.34655
Summerland	=	49.59977	-119.66911
Summit	=	47.16177	-122.35707
Summit View	=	47.13632	-122.35202
Sumner	=	47.20316	-122.2404
Sunnyside	=	46.32374	-120.00865
Surrey	=	49.10635	-122.82509
Sutherlin	=	43.39012	-123.31258
Sweet Home	=	44.39762	-122.7362
Tacoma	=	47.25288	-122.44429
Talent	=	42.24568	-122.78865
Tanglewilde	=	47.0515	-122.78241
Tanglewilde-Thompson Place	=	47.05116	-122.78081
Terrace Heights	=	46.60624	-120.43979
The Dalles	=	45.59456	-121.17868
Tigard	=	45.43123	-122.77149
Toppenish	=	46.37735	-120.30867
Tracyton	=	47.60898	-122.65514
Trail	=	49.09983	-117.70223
Troutdale	=	45.53929	-122.38731
Tualatin	=	45.38401	-122.76399
Tukwila	=	47.47399	-122.26096
Tulalip	=	48.06843	-122.29181
Tumwater	=	47.00732	-122.90931
Twin Falls	=	42.56297	-114.46087
Umatilla	=	45.91735	-119.34252
Union Gap	=	46.55735	-120.47506
Union Hill-Novelty Hill	=	47.67887	-122.02833
University Place	=	47.23565	-122.5504
Vancouver	=	45.63873	-122.66149
Vashon	=	47.44732	-122.45985
Veradale	=	47.64995	-117.20738
Victoria	=	48.4359	-123.35155
Walla Walla	=	46.06458	-118.34302
Waller	=	47.20066	-122.36929
Walnut Grove	=	45.66789	-122.59899
Walnut Grove	=	49.16473	-122.64042
Wapato	=	46.44763	-120.42034
Warrenton	=	46.1651	-123.92376
Washougal	=	45.58262	-122.35342
Weiser	=	44.251	-116.96933
Wenatchee	=	47.42346	-120.31035
West Clarkston-Highland	=	46.40287	-117.06395
West End	=	49.28333	-123.13333
West Haven	=	45.51762	-122.76954
West Haven-Sylvan	=	45.51613	-122.76809
West Lake Sammamish	=	47.5776	-122.10123
West Lake Stevens	=	47.99343	-122.1018
West Linn	=	45.36568	-122.61231
West Richland	=	46.3043	-119.36141
West Side Highway	=	46.18399	-122.91715
West Slope	=	45.49873	-122.76454
West Valley	=	46.59207	-120.60507
West Vancouver	=	49.36672	-123.16652
White Center	=	47.51732	-122.35485
White City	=	42.43735	-122.85893
White Rock	=	49.01636	-122.8026
Wilsonville	=	45.29984	-122.77371
Winston	=	43.12234	-123.41257
Wollochet	=	47.26871	-122.58402
Woodburn	=	45.14373	-122.85537
Woodinville	=	47.75427	-122.16346
Woodland	=	45.90456	-122.74399
Woods Creek	=	47.87871	-121.89846
Yakima	=	46.60207	-120.5059
Yelm	=	46.94204	-122.60596
